timestamp,localized,ax,ay,az,gx,gy,gz
1686782951105,2023-06-14T15:49:11.105(UTC-07:00),-6192,4799,-3428,173,-189,16
1686782951115,2023-06-14T15:49:11.115(UTC-07:00),-6180,4777,-3473,148,-192,19
1686782951125,2023-06-14T15:49:11.125(UTC-07:00),-6165,4743,-3426,105,-194,20
1686782951134,2023-06-14T15:49:11.134(UTC-07:00),-6184,4776,-3391,73,-201,25
1686782951144,2023-06-14T15:49:11.144(UTC-07:00),-6207,4775,-3371,49,-197,28
1686782951154,2023-06-14T15:49:11.154(UTC-07:00),-6201,4786,-3402,25,-200,31
1686782951164,2023-06-14T15:49:11.164(UTC-07:00),-6235,4876,-3316,2,-201,21
1686782951174,2023-06-14T15:49:11.174(UTC-07:00),-6171,4891,-3382,18,-184,8
1686782951185,2023-06-14T15:49:11.185(UTC-07:00),-6206,4888,-3340,63,-166,-15
1686782951195,2023-06-14T15:49:11.195(UTC-07:00),-6208,4896,-3392,133,-148,-25
1686782951206,2023-06-14T15:49:11.206(UTC-07:00),-6191,4792,-3395,173,-147,-31
1686782951216,2023-06-14T15:49:11.216(UTC-07:00),-6141,4764,-3441,175,-157,-26
1686782951227,2023-06-14T15:49:11.227(UTC-07:00),-6129,4714,-3399,133,-180,-20
1686782951237,2023-06-14T15:49:11.237(UTC-07:00),-6167,4713,-3359,71,-206,-6
1686782951248,2023-06-14T15:49:11.248(UTC-07:00),-6230,4748,-3345,32,-228,-2
1686782951258,2023-06-14T15:49:11.258(UTC-07:00),-6231,4816,-3349,36,-224,-1
1686782951269,2023-06-14T15:49:11.269(UTC-07:00),-6203,4798,-3278,81,-208,-9
1686782951280,2023-06-14T15:49:11.280(UTC-07:00),-6174,4784,-3338,142,-184,-18
1686782951290,2023-06-14T15:49:11.290(UTC-07:00),-6178,4736,-3329,187,-165,-26
1686782951301,2023-06-14T15:49:11.301(UTC-07:00),-6197,4659,-3336,199,-164,-16
1686782951311,2023-06-14T15:49:11.311(UTC-07:00),-6204,4653,-3384,176,-167,-1
1686782951322,2023-06-14T15:49:11.322(UTC-07:00),-6177,4651,-3360,114,-171,11
1686782951332,2023-06-14T15:49:11.332(UTC-07:00),-6162,4675,-3346,61,-178,28
1686782951343,2023-06-14T15:49:11.343(UTC-07:00),-6153,4627,-3401,30,-180,54
1686782951353,2023-06-14T15:49:11.353(UTC-07:00),-6184,4635,-3473,-16,-180,76
1686782951364,2023-06-14T15:49:11.364(UTC-07:00),-6184,4677,-3394,-62,-192,90
1686782951375,2023-06-14T15:49:11.375(UTC-07:00),-6175,4774,-3457,-99,-187,107
1686782951385,2023-06-14T15:49:11.385(UTC-07:00),-6187,4819,-3398,-105,-178,113
1686782951395,2023-06-14T15:49:11.395(UTC-07:00),-6143,4849,-3391,-61,-160,110
1686782951406,2023-06-14T15:49:11.406(UTC-07:00),-6218,4875,-3395,5,-152,113
1686782951416,2023-06-14T15:49:11.416(UTC-07:00),-6252,4914,-3411,49,-147,112
1686782951427,2023-06-14T15:49:11.427(UTC-07:00),-6238,4890,-3402,86,-152,111
1686782951437,2023-06-14T15:49:11.437(UTC-07:00),-6216,4873,-3377,128,-155,109
1686782951448,2023-06-14T15:49:11.448(UTC-07:00),-6202,4877,-3419,169,-167,111
1686782951458,2023-06-14T15:49:11.458(UTC-07:00),-6199,4831,-3409,206,-185,113
1686782951469,2023-06-14T15:49:11.469(UTC-07:00),-6228,4818,-3390,228,-197,102
1686782951479,2023-06-14T15:49:11.479(UTC-07:00),-6247,4868,-3356,250,-202,101
1686782951489,2023-06-14T15:49:11.489(UTC-07:00),-6179,4921,-3312,256,-194,71
1686782951500,2023-06-14T15:49:11.500(UTC-07:00),-6158,4890,-3348,258,-189,40
1686782951510,2023-06-14T15:49:11.510(UTC-07:00),-6164,4847,-3396,260,-195,16
1686782951521,2023-06-14T15:49:11.521(UTC-07:00),-6167,4809,-3426,263,-192,-7
1686782951531,2023-06-14T15:49:11.531(UTC-07:00),-6198,4796,-3347,266,-184,-23
1686782951542,2023-06-14T15:49:11.542(UTC-07:00),-6181,4680,-3433,258,-190,-18
1686782951552,2023-06-14T15:49:11.552(UTC-07:00),-6189,4644,-3386,218,-194,4
1686782951563,2023-06-14T15:49:11.563(UTC-07:00),-6141,4681,-3364,122,-201,24
1686782951573,2023-06-14T15:49:11.573(UTC-07:00),-6215,4766,-3395,15,-204,37
1686782951584,2023-06-14T15:49:11.584(UTC-07:00),-6215,4884,-3384,-48,-194,33
1686782951592,2023-06-14T15:49:11.592(UTC-07:00),-6156,4896,-3359,-58,-178,22
1686782951602,2023-06-14T15:49:11.602(UTC-07:00),-6180,4827,-3405,-7,-165,18
1686782951611,2023-06-14T15:49:11.611(UTC-07:00),-6181,4761,-3452,42,-150,16
1686782951620,2023-06-14T15:49:11.620(UTC-07:00),-6155,4740,-3393,54,-144,20
1686782951629,2023-06-14T15:49:11.629(UTC-07:00),-6185,4688,-3330,38,-146,39
1686782951638,2023-06-14T15:49:11.638(UTC-07:00),-6162,4761,-3423,-7,-156,55
1686782951647,2023-06-14T15:49:11.647(UTC-07:00),-6173,4823,-3425,-59,-162,50
1686782951656,2023-06-14T15:49:11.656(UTC-07:00),-6196,4880,-3405,-69,-164,39
1686782951665,2023-06-14T15:49:11.665(UTC-07:00),-6184,4906,-3325,-11,-153,20
1686782951674,2023-06-14T15:49:11.674(UTC-07:00),-6191,4883,-3497,100,-137,-2
1686782951683,2023-06-14T15:49:11.683(UTC-07:00),-6155,4822,-3486,196,-133,-10
1686782951692,2023-06-14T15:49:11.692(UTC-07:00),-6202,4710,-3491,234,-141,-7
1686782951701,2023-06-14T15:49:11.701(UTC-07:00),-6173,4665,-3415,203,-167,7
1686782951710,2023-06-14T15:49:11.710(UTC-07:00),-6214,4726,-3509,127,-185,14
1686782951719,2023-06-14T15:49:11.719(UTC-07:00),-6153,4837,-3392,61,-201,13
1686782951728,2023-06-14T15:49:11.728(UTC-07:00),-6219,4867,-3273,57,-193,-3
1686782951737,2023-06-14T15:49:11.737(UTC-07:00),-6175,4891,-3393,109,-186,-18
1686782951746,2023-06-14T15:49:11.746(UTC-07:00),-6172,4843,-3373,173,-180,-30
1686782951755,2023-06-14T15:49:11.755(UTC-07:00),-6166,4717,-3399,207,-182,-31
1686782951764,2023-06-14T15:49:11.764(UTC-07:00),-6137,4686,-3431,190,-192,-17
1686782951774,2023-06-14T15:49:11.774(UTC-07:00),-6195,4709,-3394,127,-206,-10
1686782951785,2023-06-14T15:49:11.785(UTC-07:00),-6189,4806,-3386,59,-216,1
1686782951795,2023-06-14T15:49:11.795(UTC-07:00),-6176,4854,-3377,26,-211,7
1686782951806,2023-06-14T15:49:11.806(UTC-07:00),-6181,4893,-3396,45,-191,1
1686782951816,2023-06-14T15:49:11.816(UTC-07:00),-6181,4866,-3361,93,-183,3
1686782951827,2023-06-14T15:49:11.827(UTC-07:00),-6197,4812,-3375,151,-168,7
1686782951837,2023-06-14T15:49:11.837(UTC-07:00),-6139,4747,-3399,177,-171,20
1686782951848,2023-06-14T15:49:11.848(UTC-07:00),-6153,4689,-3401,152,-173,33
1686782951858,2023-06-14T15:49:11.858(UTC-07:00),-6207,4718,-3407,105,-186,50
1686782951869,2023-06-14T15:49:11.869(UTC-07:00),-6136,4773,-3357,47,-202,61
1686782951879,2023-06-14T15:49:11.879(UTC-07:00),-6189,4827,-3404,12,-211,50
1686782951890,2023-06-14T15:49:11.890(UTC-07:00),-6199,4873,-3377,20,-213,32
1686782951900,2023-06-14T15:49:11.900(UTC-07:00),-6222,4878,-3387,77,-201,6
1686782951911,2023-06-14T15:49:11.911(UTC-07:00),-6222,4874,-3373,148,-189,-11
1686782951921,2023-06-14T15:49:11.921(UTC-07:00),-6183,4800,-3441,209,-184,-21
1686782951932,2023-06-14T15:49:11.932(UTC-07:00),-6265,4680,-3438,228,-186,-24
1686782951942,2023-06-14T15:49:11.942(UTC-07:00),-6199,4628,-3406,197,-186,-10
1686782951953,2023-06-14T15:49:11.953(UTC-07:00),-6195,4695,-3484,128,-203,1
1686782951963,2023-06-14T15:49:11.963(UTC-07:00),-6207,4747,-3367,56,-210,10
1686782951974,2023-06-14T15:49:11.974(UTC-07:00),-6210,4745,-3389,28,-220,18
1686782951986,2023-06-14T15:49:11.986(UTC-07:00),-6159,4765,-3368,6,-227,20
1686782951999,2023-06-14T15:49:11.999(UTC-07:00),-6177,4780,-3384,1,-226,29
1686782952012,2023-06-14T15:49:12.012(UTC-07:00),-6186,4786,-3366,21,-223,30
1686782952025,2023-06-14T15:49:12.025(UTC-07:00),-6193,4808,-3403,39,-214,24
1686782952038,2023-06-14T15:49:12.038(UTC-07:00),-6174,4765,-3376,55,-203,11
1686782952050,2023-06-14T15:49:12.050(UTC-07:00),-6193,4809,-3372,69,-197,9
1686782952063,2023-06-14T15:49:12.063(UTC-07:00),-6174,4856,-3353,95,-190,-4
1686782952076,2023-06-14T15:49:12.076(UTC-07:00),-6201,4804,-3410,116,-189,-11
1686782952089,2023-06-14T15:49:12.089(UTC-07:00),-6228,4807,-3437,132,-193,-6
1686782952102,2023-06-14T15:49:12.102(UTC-07:00),-6203,4769,-3348,146,-195,-2
1686782952114,2023-06-14T15:49:12.114(UTC-07:00),-6223,4715,-3381,150,-193,-4
1686782952127,2023-06-14T15:49:12.127(UTC-07:00),-6210,4734,-3406,154,-198,16
1686782952140,2023-06-14T15:49:12.140(UTC-07:00),-6207,4740,-3337,138,-209,26
1686782952153,2023-06-14T15:49:12.153(UTC-07:00),-6217,4739,-3349,120,-200,34
1686782952166,2023-06-14T15:49:12.166(UTC-07:00),-6172,4764,-3369,116,-192,29
1686782952178,2023-06-14T15:49:12.178(UTC-07:00),-6175,4817,-3360,118,-192,28
1686782952191,2023-06-14T15:49:12.191(UTC-07:00),-6165,4837,-3355,113,-173,14
1686782952204,2023-06-14T15:49:12.204(UTC-07:00),-6175,4810,-3451,124,-171,10
1686782952217,2023-06-14T15:49:12.217(UTC-07:00),-6144,4781,-3405,135,-174,2
1686782952230,2023-06-14T15:49:12.230(UTC-07:00),-6224,4764,-3373,123,-178,5
1686782952236,2023-06-14T15:49:12.236(UTC-07:00),-6201,4804,-3394,102,-173,3
1686782952243,2023-06-14T15:49:12.243(UTC-07:00),-6187,4779,-3383,79,-180,16
1686782952250,2023-06-14T15:49:12.250(UTC-07:00),-6196,4741,-3348,60,-174,12
1686782952257,2023-06-14T15:49:12.257(UTC-07:00),-6230,4777,-3401,51,-179,19
1686782952263,2023-06-14T15:49:12.263(UTC-07:00),-6217,4762,-3344,40,-184,20
1686782952270,2023-06-14T15:49:12.270(UTC-07:00),-6216,4777,-3408,29,-186,29
1686782952277,2023-06-14T15:49:12.277(UTC-07:00),-6249,4844,-3390,17,-192,23
1686782952284,2023-06-14T15:49:12.284(UTC-07:00),-6213,4889,-3382,15,-184,7
1686782952290,2023-06-14T15:49:12.290(UTC-07:00),-6208,4860,-3352,59,-165,-4
1686782952297,2023-06-14T15:49:12.297(UTC-07:00),-6158,4867,-3417,124,-157,-10
1686782952304,2023-06-14T15:49:12.304(UTC-07:00),-6179,4797,-3391,150,-157,-27
1686782952311,2023-06-14T15:49:12.311(UTC-07:00),-6187,4780,-3388,147,-162,-30
1686782952317,2023-06-14T15:49:12.317(UTC-07:00),-6193,4719,-3428,141,-174,-28
1686782952324,2023-06-14T15:49:12.324(UTC-07:00),-6201,4709,-3376,125,-179,-21
1686782952331,2023-06-14T15:49:12.331(UTC-07:00),-6186,4737,-3526,97,-188,-13
1686782952338,2023-06-14T15:49:12.338(UTC-07:00),-6209,4736,-3406,81,-191,-7
1686782952344,2023-06-14T15:49:12.344(UTC-07:00),-6214,4743,-3413,67,-193,-3
1686782952351,2023-06-14T15:49:12.351(UTC-07:00),-6188,4753,-3410,50,-192,-4
1686782952358,2023-06-14T15:49:12.358(UTC-07:00),-6202,4838,-3375,58,-181,-8
1686782952365,2023-06-14T15:49:12.365(UTC-07:00),-6196,4776,-3385,84,-174,-10
1686782952375,2023-06-14T15:49:12.375(UTC-07:00),-6195,4737,-3344,103,-178,1
1686782952385,2023-06-14T15:49:12.385(UTC-07:00),-6215,4727,-3411,99,-179,0
1686782952396,2023-06-14T15:49:12.396(UTC-07:00),-6202,4719,-3354,96,-174,7
1686782952406,2023-06-14T15:49:12.406(UTC-07:00),-6170,4712,-3380,105,-180,19
1686782952417,2023-06-14T15:49:12.417(UTC-07:00),-6223,4729,-3398,113,-178,30
1686782952427,2023-06-14T15:49:12.427(UTC-07:00),-6238,4764,-3349,126,-175,38
1686782952438,2023-06-14T15:49:12.438(UTC-07:00),-6205,4755,-3379,134,-169,35
1686782952448,2023-06-14T15:49:12.448(UTC-07:00),-6166,4780,-3364,162,-149,31
1686782952459,2023-06-14T15:49:12.459(UTC-07:00),-6203,4761,-3458,205,-138,32
1686782952469,2023-06-14T15:49:12.469(UTC-07:00),-6164,4674,-3482,203,-134,36
1686782952479,2023-06-14T15:49:12.479(UTC-07:00),-6168,4641,-3461,162,-140,50
1686782952490,2023-06-14T15:49:12.490(UTC-07:00),-6195,4641,-3478,101,-153,67
1686782952500,2023-06-14T15:49:12.500(UTC-07:00),-6132,4646,-3550,20,-176,85
1686782952511,2023-06-14T15:49:12.511(UTC-07:00),-6196,4743,-3498,-54,-204,97
1686782952521,2023-06-14T15:49:12.521(UTC-07:00),-6178,4831,-3332,-95,-215,98
1686782952532,2023-06-14T15:49:12.532(UTC-07:00),-6223,4907,-3365,-66,-216,89
1686782952542,2023-06-14T15:49:12.542(UTC-07:00),-6155,4918,-3382,26,-203,77
1686782952553,2023-06-14T15:49:12.553(UTC-07:00),-6237,4902,-3384,130,-187,69
1686782952563,2023-06-14T15:49:12.563(UTC-07:00),-6212,4801,-3358,204,-180,49
1686782952574,2023-06-14T15:49:12.574(UTC-07:00),-6224,4743,-3453,243,-173,38
1686782952583,2023-06-14T15:49:12.583(UTC-07:00),-6215,4702,-3383,263,-180,33
1686782952593,2023-06-14T15:49:12.593(UTC-07:00),-6194,4743,-3415,235,-194,44
1686782952603,2023-06-14T15:49:12.603(UTC-07:00),-6209,4738,-3514,173,-214,48
1686782952613,2023-06-14T15:49:12.613(UTC-07:00),-6193,4707,-3449,108,-236,51
1686782952622,2023-06-14T15:49:12.622(UTC-07:00),-6237,4810,-3422,48,-251,46
1686782952632,2023-06-14T15:49:12.632(UTC-07:00),-6219,4805,-3427,27,-251,41
1686782952642,2023-06-14T15:49:12.642(UTC-07:00),-6176,4845,-3395,50,-245,39
1686782952652,2023-06-14T15:49:12.652(UTC-07:00),-6194,4784,-3416,90,-237,29
1686782952661,2023-06-14T15:49:12.661(UTC-07:00),-6192,4751,-3381,112,-234,22
1686782952671,2023-06-14T15:49:12.671(UTC-07:00),-6206,4766,-3394,124,-225,23
1686782952681,2023-06-14T15:49:12.681(UTC-07:00),-6201,4764,-3332,138,-223,24
1686782952691,2023-06-14T15:49:12.691(UTC-07:00),-6207,4784,-3322,132,-215,28
1686782952700,2023-06-14T15:49:12.700(UTC-07:00),-6231,4777,-3352,151,-209,28
1686782952710,2023-06-14T15:49:12.710(UTC-07:00),-6186,4782,-3383,172,-192,28
1686782952720,2023-06-14T15:49:12.720(UTC-07:00),-6213,4709,-3388,177,-189,32
1686782952730,2023-06-14T15:49:12.730(UTC-07:00),-6201,4695,-3447,170,-194,50
1686782952739,2023-06-14T15:49:12.739(UTC-07:00),-6195,4722,-3452,139,-203,50
1686782952749,2023-06-14T15:49:12.749(UTC-07:00),-6232,4767,-3365,96,-219,60
1686782952759,2023-06-14T15:49:12.759(UTC-07:00),-6242,4819,-3372,66,-207,55
1686782952769,2023-06-14T15:49:12.769(UTC-07:00),-6187,4825,-3360,81,-194,51
1686782952779,2023-06-14T15:49:12.779(UTC-07:00),-6200,4805,-3341,121,-182,41
1686782952790,2023-06-14T15:49:12.790(UTC-07:00),-6175,4710,-3420,143,-160,40
1686782952800,2023-06-14T15:49:12.800(UTC-07:00),-6167,4708,-3474,130,-157,40
1686782952811,2023-06-14T15:49:12.811(UTC-07:00),-6198,4731,-3353,90,-172,42
1686782952821,2023-06-14T15:49:12.821(UTC-07:00),-6184,4746,-3387,38,-180,39
1686782952832,2023-06-14T15:49:12.832(UTC-07:00),-6205,4758,-3419,19,-183,45
1686782952842,2023-06-14T15:49:12.842(UTC-07:00),-6211,4791,-3395,28,-189,51
1686782952853,2023-06-14T15:49:12.853(UTC-07:00),-6175,4826,-3448,31,-203,53
1686782952863,2023-06-14T15:49:12.863(UTC-07:00),-6184,4850,-3372,52,-205,47
1686782952874,2023-06-14T15:49:12.874(UTC-07:00),-6203,4863,-3405,85,-194,42
1686782952885,2023-06-14T15:49:12.885(UTC-07:00),-6204,4797,-3390,129,-183,35
1686782952895,2023-06-14T15:49:12.895(UTC-07:00),-6185,4827,-3401,183,-176,25
1686782952906,2023-06-14T15:49:12.906(UTC-07:00),-6177,4731,-3388,204,-172,15
1686782952916,2023-06-14T15:49:12.916(UTC-07:00),-6148,4666,-3379,184,-190,26
1686782952927,2023-06-14T15:49:12.927(UTC-07:00),-6203,4692,-3445,140,-208,29
1686782952937,2023-06-14T15:49:12.937(UTC-07:00),-6245,4716,-3367,83,-221,40
1686782952948,2023-06-14T15:49:12.948(UTC-07:00),-6227,4794,-3391,53,-220,44
1686782952958,2023-06-14T15:49:12.958(UTC-07:00),-6191,4820,-3326,55,-214,46
1686782952969,2023-06-14T15:49:12.969(UTC-07:00),-6189,4778,-3450,72,-216,38
1686782952980,2023-06-14T15:49:12.980(UTC-07:00),-6173,4757,-3416,100,-216,39
1686782952989,2023-06-14T15:49:12.989(UTC-07:00),-6141,4787,-3408,119,-211,33
1686782952999,2023-06-14T15:49:12.999(UTC-07:00),-6177,4783,-3366,138,-208,21
1686782953009,2023-06-14T15:49:13.009(UTC-07:00),-6168,4731,-3298,159,-205,23
1686782953019,2023-06-14T15:49:13.019(UTC-07:00),-6165,4743,-3385,159,-191,22
1686782953028,2023-06-14T15:49:13.028(UTC-07:00),-6197,4788,-3447,154,-181,23
1686782953038,2023-06-14T15:49:13.038(UTC-07:00),-6168,4690,-3364,150,-178,31
1686782953048,2023-06-14T15:49:13.048(UTC-07:00),-6168,4693,-3344,130,-188,38
1686782953058,2023-06-14T15:49:13.058(UTC-07:00),-6176,4726,-3451,90,-192,46
1686782953067,2023-06-14T15:49:13.067(UTC-07:00),-6181,4768,-3343,49,-206,53
1686782953077,2023-06-14T15:49:13.077(UTC-07:00),-6225,4801,-3428,35,-207,56
1686782953087,2023-06-14T15:49:13.087(UTC-07:00),-6186,4822,-3347,45,-202,52
1686782953097,2023-06-14T15:49:13.097(UTC-07:00),-6170,4825,-3361,71,-193,51
1686782953106,2023-06-14T15:49:13.106(UTC-07:00),-6201,4791,-3346,103,-178,41
1686782953116,2023-06-14T15:49:13.116(UTC-07:00),-6186,4766,-3388,122,-168,37
1686782953126,2023-06-14T15:49:13.126(UTC-07:00),-6169,4719,-3414,134,-158,35
1686782953136,2023-06-14T15:49:13.136(UTC-07:00),-6176,4707,-3425,126,-177,46
1686782953145,2023-06-14T15:49:13.145(UTC-07:00),-6170,4740,-3407,86,-191,50
1686782953155,2023-06-14T15:49:13.155(UTC-07:00),-6176,4766,-3383,38,-203,55
1686782953165,2023-06-14T15:49:13.165(UTC-07:00),-6194,4787,-3408,16,-214,62
1686782953175,2023-06-14T15:49:13.175(UTC-07:00),-6214,4816,-3404,54,-208,63
1686782953184,2023-06-14T15:49:13.184(UTC-07:00),-6175,4877,-3424,-3,-196,31
1686782953194,2023-06-14T15:49:13.194(UTC-07:00),-6218,4919,-3413,70,-195,27
1686782953204,2023-06-14T15:49:13.204(UTC-07:00),-6199,4863,-3407,106,-181,13
1686782953213,2023-06-14T15:49:13.213(UTC-07:00),-6207,4867,-3408,128,-175,0
1686782953223,2023-06-14T15:49:13.223(UTC-07:00),-6221,4753,-3490,149,-187,-11
1686782953233,2023-06-14T15:49:13.233(UTC-07:00),-6236,4754,-3350,136,-205,-9
1686782953242,2023-06-14T15:49:13.242(UTC-07:00),-6234,4774,-3355,131,-217,4
1686782953252,2023-06-14T15:49:13.252(UTC-07:00),-6191,4811,-3430,126,-221,2
1686782953262,2023-06-14T15:49:13.262(UTC-07:00),-6244,4874,-3275,129,-217,-9
1686782953272,2023-06-14T15:49:13.272(UTC-07:00),-6218,4912,-3331,185,-190,-27
1686782953281,2023-06-14T15:49:13.281(UTC-07:00),-6199,4850,-3335,277,-153,-36
1686782953291,2023-06-14T15:49:13.291(UTC-07:00),-6198,4716,-3315,352,-131,-32
1686782953301,2023-06-14T15:49:13.301(UTC-07:00),-6186,4653,-3370,358,-117,-18
1686782953310,2023-06-14T15:49:13.310(UTC-07:00),-6165,4587,-3422,291,-128,16
1686782953320,2023-06-14T15:49:13.320(UTC-07:00),-6158,4557,-3443,153,-152,46
1686782953330,2023-06-14T15:49:13.330(UTC-07:00),-6196,4623,-3393,15,-181,79
1686782953339,2023-06-14T15:49:13.339(UTC-07:00),-6220,4653,-3420,-109,-198,105
1686782953349,2023-06-14T15:49:13.349(UTC-07:00),-6220,4789,-3396,-163,-201,118
1686782953359,2023-06-14T15:49:13.359(UTC-07:00),-6169,4870,-3306,-154,-180,117
1686782953369,2023-06-14T15:49:13.369(UTC-07:00),-6153,4921,-3319,-95,-153,93
1686782953378,2023-06-14T15:49:13.378(UTC-07:00),-6203,4940,-3309,-6,-124,60
1686782953388,2023-06-14T15:49:13.388(UTC-07:00),-6232,4908,-3310,90,-97,36
1686782953398,2023-06-14T15:49:13.398(UTC-07:00),-6199,4893,-3344,167,-76,26
1686782953408,2023-06-14T15:49:13.408(UTC-07:00),-6151,4750,-3415,214,-71,13
1686782953418,2023-06-14T15:49:13.418(UTC-07:00),-6171,4744,-3536,209,-86,11
1686782953427,2023-06-14T15:49:13.427(UTC-07:00),-6159,4755,-3598,165,-113,20
1686782953437,2023-06-14T15:49:13.437(UTC-07:00),-6189,4767,-3450,100,-139,32
1686782953447,2023-06-14T15:49:13.447(UTC-07:00),-6226,4766,-3480,32,-164,37
1686782953457,2023-06-14T15:49:13.457(UTC-07:00),-6194,4785,-3441,-2,-182,42
1686782953467,2023-06-14T15:49:13.467(UTC-07:00),-6215,4861,-3532,-1,-188,27
1686782953476,2023-06-14T15:49:13.476(UTC-07:00),-6231,4869,-3460,24,-185,17
1686782953486,2023-06-14T15:49:13.486(UTC-07:00),-6225,4855,-3481,71,-188,9
1686782953496,2023-06-14T15:49:13.496(UTC-07:00),-6237,4829,-3514,111,-185,-3
1686782953506,2023-06-14T15:49:13.506(UTC-07:00),-6208,4821,-3466,120,-194,-10
1686782953516,2023-06-14T15:49:13.516(UTC-07:00),-6186,4811,-3456,134,-207,-22
1686782953525,2023-06-14T15:49:13.525(UTC-07:00),-6207,4800,-3410,156,-210,-32
1686782953535,2023-06-14T15:49:13.535(UTC-07:00),-6182,4781,-3378,176,-214,-30
1686782953545,2023-06-14T15:49:13.545(UTC-07:00),-6205,4785,-3469,185,-219,-33
1686782953555,2023-06-14T15:49:13.555(UTC-07:00),-6189,4779,-3446,177,-225,-31
1686782953565,2023-06-14T15:49:13.565(UTC-07:00),-6151,4766,-3405,160,-220,-34
1686782953575,2023-06-14T15:49:13.575(UTC-07:00),-6157,4760,-3408,144,-230,-36
1686782953585,2023-06-14T15:49:13.585(UTC-07:00),-6183,4764,-3430,129,-222,-40
1686782953596,2023-06-14T15:49:13.596(UTC-07:00),-6135,4774,-3394,117,-217,-37
1686782953606,2023-06-14T15:49:13.606(UTC-07:00),-6165,4791,-3390,92,-216,-26
1686782953617,2023-06-14T15:49:13.617(UTC-07:00),-6157,4769,-3379,64,-215,-25
1686782953627,2023-06-14T15:49:13.627(UTC-07:00),-6188,4761,-3376,60,-210,-20
1686782953638,2023-06-14T15:49:13.638(UTC-07:00),-6216,4777,-3350,64,-201,-13
1686782953648,2023-06-14T15:49:13.648(UTC-07:00),-6229,4773,-3289,83,-192,0
1686782953659,2023-06-14T15:49:13.659(UTC-07:00),-6224,4767,-3358,98,-184,6
1686782953669,2023-06-14T15:49:13.669(UTC-07:00),-6281,4741,-3326,102,-178,9
1686782953679,2023-06-14T15:49:13.679(UTC-07:00),-6243,4752,-3397,101,-168,3
1686782953690,2023-06-14T15:49:13.690(UTC-07:00),-6202,4757,-3461,96,-157,0
1686782953700,2023-06-14T15:49:13.700(UTC-07:00),-6223,4772,-3379,90,-160,-3
1686782953711,2023-06-14T15:49:13.711(UTC-07:00),-6189,4703,-3407,57,-156,-11
1686782953721,2023-06-14T15:49:13.721(UTC-07:00),-6209,4731,-3376,23,-152,-28
1686782953732,2023-06-14T15:49:13.732(UTC-07:00),-6158,4728,-3406,14,-148,-38
1686782953742,2023-06-14T15:49:13.742(UTC-07:00),-6176,4751,-3373,25,-149,-33
1686782953753,2023-06-14T15:49:13.753(UTC-07:00),-6138,4715,-3447,26,-159,-31
1686782953763,2023-06-14T15:49:13.763(UTC-07:00),-6206,4705,-3469,7,-180,-32
1686782953774,2023-06-14T15:49:13.774(UTC-07:00),-6193,4765,-3341,13,-196,-21
1686782953783,2023-06-14T15:49:13.783(UTC-07:00),-6202,4785,-3373,43,-201,-8
1686782953793,2023-06-14T15:49:13.793(UTC-07:00),-6207,4795,-3426,81,-206,2
1686782953803,2023-06-14T15:49:13.803(UTC-07:00),-6213,4781,-3418,136,-198,8
1686782953813,2023-06-14T15:49:13.813(UTC-07:00),-6231,4704,-3345,189,-189,17
1686782953823,2023-06-14T15:49:13.823(UTC-07:00),-6215,4700,-3389,198,-181,26
1686782953832,2023-06-14T15:49:13.832(UTC-07:00),-6218,4699,-3420,183,-182,29
1686782953842,2023-06-14T15:49:13.842(UTC-07:00),-6245,4651,-3462,160,-188,38
1686782953852,2023-06-14T15:49:13.852(UTC-07:00),-6233,4688,-3478,117,-201,38
1686782953862,2023-06-14T15:49:13.862(UTC-07:00),-6201,4732,-3444,63,-197,36
1686782953872,2023-06-14T15:49:13.872(UTC-07:00),-6162,4778,-3418,35,-200,33
1686782953881,2023-06-14T15:49:13.881(UTC-07:00),-6209,4839,-3430,29,-190,21
1686782953891,2023-06-14T15:49:13.891(UTC-07:00),-6187,4770,-3417,29,-187,15
1686782953901,2023-06-14T15:49:13.901(UTC-07:00),-6193,4790,-3436,45,-182,8
1686782953911,2023-06-14T15:49:13.911(UTC-07:00),-6172,4752,-3435,49,-187,13
1686782953921,2023-06-14T15:49:13.921(UTC-07:00),-6177,4738,-3427,61,-193,19
1686782953930,2023-06-14T15:49:13.930(UTC-07:00),-6175,4780,-3356,68,-208,35
1686782953940,2023-06-14T15:49:13.940(UTC-07:00),-6198,4772,-3364,69,-207,37
1686782953950,2023-06-14T15:49:13.950(UTC-07:00),-6221,4847,-3264,97,-200,28
1686782953960,2023-06-14T15:49:13.960(UTC-07:00),-6219,4852,-3284,165,-179,22
1686782953970,2023-06-14T15:49:13.970(UTC-07:00),-6197,4804,-3380,274,-154,32
1686782953979,2023-06-14T15:49:13.979(UTC-07:00),-6177,4729,-3433,354,-139,68
1686782953989,2023-06-14T15:49:13.989(UTC-07:00),-6170,4645,-3477,339,-158,74
1686782953999,2023-06-14T15:49:13.999(UTC-07:00),-6210,4559,-3565,229,-192,70
1686782954009,2023-06-14T15:49:14.009(UTC-07:00),-6157,4574,-3531,100,-218,71
1686782954018,2023-06-14T15:49:14.018(UTC-07:00),-6208,4622,-3487,-22,-247,80
1686782954028,2023-06-14T15:49:14.028(UTC-07:00),-6239,4730,-3333,-118,-256,80
1686782954038,2023-06-14T15:49:14.038(UTC-07:00),-6240,4868,-3322,-140,-246,63
1686782954048,2023-06-14T15:49:14.048(UTC-07:00),-6208,4946,-3261,-66,-202,28
